ActivitySiteID,ActivityDescription,BookingEndDateTime (Month / Day / Year),BookingStartTime,MaxBookees,Number Booked,Price (INR)
BRP,20:20:20  9.30-10.30am,1-Jun-18,9:30:00,35,28,499
BRP,20:20:20  9.30-10.30am,8-Jun-18,9:30:00,35,35,499
BRP,20:20:20  9.30-10.30am,15-Jun-18,9:30:00,35,31,499
BRP,20:20:20  9.30-10.30am,22-Jun-18,9:30:00,35,32,499
BRP,20:20:20  9.30-10.30am,29-Jun-18,9:30:00,35,19,499
BRP,20:20:20  10-11 Am,5-Jun-18,10:00:00,35,25,499
BRP,20:20:20  10-11 Am,12-Jun-18,10:00:00,35,23,499
BRP,20:20:20  10-11 Am,19-Jun-18,10:00:00,35,21,499
BRP,20:20:20  10-11 Am,26-Jun-18,10:00:00,35,18,499
BRP,20:20:20  10.00-11.00am,14-Jun-18,10:00:00,35,19,499
BRP,20:20:20  10.00-11.00am,21-Jun-18,10:00:00,35,22,499
BRP,20:20:20  10.00-11.00am,28-Jun-18,10:00:00,35,18,499
BRP,Aerobics,5-Jun-18,19:30:00,35,24,799
BRP,Aerobics,12-Jun-18,19:30:00,35,25,799
BRP,Aerobics,19-Jun-18,19:30:00,35,19,799
BRP,Aerobics,26-Jun-18,19:30:00,35,15,799
BRP,Aerobics 6.00-7.00pm,4-Jun-18,18:00:00,35,35,799
BRP,Aerobics 6.00-7.00pm,11-Jun-18,18:00:00,35,32,799
BRP,Aerobics 6.00-7.00pm,18-Jun-18,18:00:00,35,31,799
BRP,Aerobics 6.00-7.00pm,25-Jun-18,18:00:00,35,24,799
BRP,Aqua Fit 2.45 -3.45pm,6-Jun-18,14:45:00,35,16,999
BRP,Aqua Fit 14.45pm,13-Jun-18,14:30:00,35,25,999
BRP,Aqua Fit 14.45pm,20-Jun-18,14:30:00,35,27,999
BRP,Aqua Fit 14.45pm,27-Jun-18,14:30:00,35,18,999
BRP,Aqua Tots 10 -10.30am,2-Jun-18,10:00:00,10,6,1499
BRP,Aqua Tots 10 -10.30am,9-Jun-18,10:00:00,10,8,1499
BRP,Aqua Tots 10 -10.30am,16-Jun-18,10:00:00,10,10,1499
BRP,Aqua Tots 10 -10.30am,23-Jun-18,10:00:00,10,10,1499
BRP,Aqua Tots 10 -10.30am,30-Jun-18,10:00:00,10,7,1499
BRP,Aqua Tots 11.00-11.30am,6-Jun-18,11:00:00,10,3,1499
BRP,Aqua Tots 11.00-11.30am,13-Jun-18,11:00:00,10,6,1499
BRP,Aqua Tots 11.00-11.30am,20-Jun-18,11:00:00,10,7,1499
BRP,Aqua Tots 11.00-11.30am,27-Jun-18,11:00:00,10,9,1499
BRP,Aquababies 10.00 -10.30am,4-Jun-18,10:00:00,10,5,1499
BRP,Aquababies 10.00 -10.30am,11-Jun-18,10:00:00,10,9,1499
BRP,Aquababies 10.00 -10.30am,18-Jun-18,10:00:00,10,7,1499
BRP,Aquababies 10.00 -10.30am,25-Jun-18,10:00:00,10,6,1499
BRP,Aquababies 10.30-11.00am,6-Jun-18,10:30:00,10,5,1499
BRP,Aquababies 10.30-11.00am,13-Jun-18,10:30:00,10,6,1499
BRP,Aquababies 10.30-11.00am,20-Jun-18,10:30:00,10,3,1499
BRP,Aquababies 10.30-11.00am,27-Jun-18,10:30:00,10,5,1499
BRP,Aquafit  6.00-7.00pm,7-Jun-18,18:00:00,35,32,999
BRP,Aquafit  6.00-7.00pm,14-Jun-18,18:00:00,35,33,999
BRP,Aquafit  6.00-7.00pm,21-Jun-18,18:00:00,35,34,999
BRP,Aquafit  6.00-7.00pm,28-Jun-18,18:00:00,35,31,999
BRP,Aquafit 7.00-8.00pm,5-Jun-18,19:00:00,35,30,999
BRP,Aquafit 7.00-8.00pm,12-Jun-18,19:00:00,35,28,999
BRP,Aquafit 7.00-8.00pm,19-Jun-18,19:00:00,35,29,999
BRP,Aquafit 7.00-8.00pm,26-Jun-18,19:00:00,35,34,999
BRP,Aquafit 11.00-12.00 Noon,1-Jun-18,11:00:00,35,30,999
BRP,Aquafit 11.00-12.00 Noon,8-Jun-18,11:00:00,35,27,999
BRP,Aquafit 11.00-12.00 Noon,15-Jun-18,11:00:00,35,34,999
BRP,Aquafit 11.00-12.00 Noon,22-Jun-18,11:00:00,35,34,999
BRP,Aquafit 11.00-12.00 Noon,29-Jun-18,11:00:00,35,32,999
BRP,Aquafit 11am - 12,4-Jun-18,11:00:00,35,35,999
BRP,Aquafit 11am - 12,11-Jun-18,11:00:00,35,32,999
BRP,Aquafit 11am - 12,18-Jun-18,11:00:00,35,34,999
BRP,Aquafit 11am - 12,25-Jun-18,11:00:00,35,32,999
BRP,Aquatots 10.30-11am,4-Jun-18,10:30:00,10,4,1499
BRP,Aquatots 10.30-11am,11-Jun-18,10:30:00,10,6,1499
BRP,Aquatots 10.30-11am,18-Jun-18,10:30:00,10,6,1499
BRP,Aquatots 10.30-11am,25-Jun-18,10:30:00,10,7,1499
BRP,Aquatots/baby 11.30-12.00,6-Jun-18,11:30:00,10,6,1499
BRP,Aquatots/baby 11.30-12.00,13-Jun-18,11:30:00,10,3,1499
BRP,Aquatots/baby 11.30-12.00,20-Jun-18,11:30:00,10,2,1499
BRP,Aquatots/baby 11.30-12.00,27-Jun-18,11:30:00,10,4,1499
BRP,Blt Weigh Manage,14-Jun-18,12:30:00,30,3,1499
BRP,Bodsculp Aero 10.30-11.30,6-Jun-18,10:30:00,35,8,1999
BRP,Bodsculp Aero 10.30-11.30,13-Jun-18,10:30:00,35,9,1999
BRP,Bodsculp Aero 10.30-11.30,20-Jun-18,10:30:00,35,7,1999
BRP,Bodsculp Aero 10.30-11.30,27-Jun-18,10:30:00,35,9,1999
BRP,Body Attack 5.00-6.00pm,4-Jun-18,17:00:00,35,32,1999
BRP,Body Attack 5.00-6.00pm,11-Jun-18,17:00:00,35,30,1999
BRP,Body Attack 5.00-6.00pm,18-Jun-18,17:00:00,35,34,1999
BRP,Body Attack 5.00-6.00pm,25-Jun-18,17:00:00,35,23,1999
BRP,Body Attack 5.30 -6.30pm,6-Jun-18,17:30:00,35,32,1999
BRP,Body Attack 5.30 -6.30pm,13-Jun-18,17:30:00,35,27,1999
BRP,Body Attack 5.30 -6.30pm,20-Jun-18,17:30:00,35,33,1999
BRP,Body Attack 5.30 -6.30pm,27-Jun-18,17:30:00,35,27,1999
BRP,Body Attack 8.00-9.00pm,7-Jun-18,20:00:00,35,28,1999
BRP,Body Attack 8.00-9.00pm,14-Jun-18,20:00:00,35,31,1999
BRP,Body Attack 8.00-9.00pm,21-Jun-18,20:00:00,35,25,1999
BRP,Body Attack 8.00-9.00pm,28-Jun-18,20:00:00,35,19,1999
BRP,Body Attack 9-10 Am,30-Jun-18,9:00:00,35,21,1999
BRP,Body Attack 10.00-11.00am,11-Jun-18,10:00:00,35,7,1999
BRP,Body Attack 10.00-11.00am,18-Jun-18,10:00:00,35,19,1999
BRP,Body Attack 10.00-11.00am,25-Jun-18,10:00:00,35,29,1999
BRP,Body Combat 5-6pm,1-Jun-18,17:00:00,35,29,1499
BRP,Body Combat 5-6pm,8-Jun-18,17:00:00,35,29,1499
BRP,Body Combat 5-6pm,15-Jun-18,17:00:00,35,33,1499
BRP,Body Combat 5-6pm,22-Jun-18,17:00:00,35,27,1499
BRP,Body Combat 5-6pm,29-Jun-18,17:00:00,35,22,1499
BRP,Body Combat 6.00-7.00pm,7-Jun-18,18:00:00,35,27,1499
BRP,Body Combat 6.00-7.00pm,14-Jun-18,18:00:00,35,34,1499
BRP,Body Combat 6.00-7.00pm,21-Jun-18,18:00:00,35,28,1499
BRP,Body Combat 6.00-7.00pm,28-Jun-18,18:00:00,35,29,1499
BRP,Body Combat 7.00-8.00am,4-Jun-18,7:00:00,35,10,1499
BRP,Body Combat 7.00-8.00am,11-Jun-18,7:00:00,35,13,1499
BRP,Body Combat 7.00-8.00am,18-Jun-18,7:00:00,35,14,1499
BRP,Body Combat 7.00-8.00am,25-Jun-18,7:00:00,35,7,1499
BRP,Body Combat 7.00-8.00pm,4-Jun-18,19:00:00,35,35,1499
BRP,Body Combat 7.00-8.00pm,11-Jun-18,19:00:00,35,35,1499
BRP,Body Combat 7.00-8.00pm,18-Jun-18,19:00:00,35,34,1499
BRP,Body Combat 7.00-8.00pm,25-Jun-18,19:00:00,35,32,1499
BRP,Body Combat 9-10am,3-Jun-18,9:00:00,35,30,1499
BRP,Body Combat 9-10am,10-Jun-18,9:00:00,35,25,1499
BRP,Body Combat 9-10am,17-Jun-18,9:00:00,35,28,1499
BRP,Body Combat 9-10am,24-Jun-18,9:00:00,35,24,1499
BRP,Body Combat 10-11am,2-Jun-18,10:00:00,35,22,1499
BRP,Body Combat 10-11am,9-Jun-18,10:00:00,35,33,1499
BRP,Body Combat 10-11am,16-Jun-18,10:00:00,35,28,1499
BRP,Body Combat 10-11am,23-Jun-18,10:00:00,35,32,1499
BRP,Body Combat 10-11am,30-Jun-18,10:00:00,35,29,1499
BRP,Body Con 4.30-5.30pm,6-Jun-18,16:30:00,35,21,1299
BRP,Body Con 4.30-5.30pm,13-Jun-18,16:30:00,35,18,1299
BRP,Body Con 4.30-5.30pm,20-Jun-18,16:30:00,35,20,1299
BRP,Body Con 4.30-5.30pm,27-Jun-18,16:30:00,35,15,1299
BRP,Body Con 9.00-10.00am,2-Jun-18,9:00:00,35,32,1299
BRP,Body Con 9.00-10.00am,9-Jun-18,9:00:00,35,30,1299
BRP,Body Con 9.00-10.00am,16-Jun-18,9:00:00,35,31,1299
BRP,Body Con 9.00-10.00am,23-Jun-18,9:00:00,35,18,1299
BRP,Body Cond 8.00-9.00pm,4-Jun-18,20:00:00,35,31,1299
BRP,Body Cond 8.00-9.00pm,11-Jun-18,20:00:00,35,31,1299
BRP,Body Cond 8.00-9.00pm,18-Jun-18,20:00:00,35,22,1299
BRP,Body Cond 8.00-9.00pm,25-Jun-18,20:00:00,35,29,1299
BRP,Body Cond 11-12,2-Jun-18,11:00:00,35,13,1299
BRP,Body Cond 11-12,9-Jun-18,11:00:00,35,18,1299
BRP,Body Cond 11-12,16-Jun-18,11:00:00,35,15,1299
BRP,Body Cond 11-12,23-Jun-18,11:00:00,35,21,1299
BRP,Body Cond 11-12,30-Jun-18,11:00:00,35,23,1299
BRP,Body Cond  11-12noon,11-Jun-18,11:00:00,35,10,1299
BRP,Body Cond  11-12noon,18-Jun-18,11:00:00,35,16,1299
BRP,Body Cond  11-12noon,25-Jun-18,11:00:00,35,20,1299
BRP,Body Cond 12.00-12.45pm,6-Jun-18,12:00:00,35,15,1299
BRP,Body Cond 12.00-12.45pm,13-Jun-18,12:00:00,35,13,1299
BRP,Body Cond 12.00-12.45pm,20-Jun-18,12:00:00,35,15,1299
BRP,Body Cond 12.00-12.45pm,27-Jun-18,12:00:00,35,15,1299
BRP,Body Conditioning,5-Jun-18,18:30:00,35,26,1299
BRP,Body Conditioning,7-Jun-18,10:00:00,35,19,1299
BRP,Body Conditioning,12-Jun-18,18:30:00,35,26,1299
BRP,Body Conditioning,19-Jun-18,18:30:00,35,33,1299
BRP,Body Conditioning,26-Jun-18,18:30:00,35,32,1299
BRP,Fusion 5pm -6pm,7-Jun-18,17:00:00,35,27,999
BRP,Fusion 5pm -6pm,14-Jun-18,17:00:00,35,28,999
BRP,Fusion 5pm -6pm,21-Jun-18,17:00:00,35,29,999
BRP,Fusion 5pm -6pm,28-Jun-18,17:00:00,35,29,999
BRP,H.I.I.T 7.00-8.00am,6-Jun-18,7:00:00,35,16,2499
BRP,H.I.I.T 7.00-8.00am,13-Jun-18,7:00:00,35,11,2499
BRP,H.I.I.T 7.00-8.00am,20-Jun-18,7:00:00,35,9,2499
BRP,H.I.I.T 7.00-8.00am,27-Jun-18,7:00:00,35,12,2499
BRP,H.I.T.T 6pm - 6.45pm,1-Jun-18,18:00:00,35,11,2499
BRP,H.I.T.T 6pm - 6.45pm,8-Jun-18,18:00:00,35,17,2499
BRP,H.I.T.T 6pm - 6.45pm,15-Jun-18,18:00:00,35,12,2499
BRP,H.I.T.T 6pm - 6.45pm,22-Jun-18,18:00:00,35,9,2499
BRP,Hatton Abc Box  10-11am,3-Jun-18,10:00:00,20,20,1999
BRP,Hatton Abc Box  10-11am,10-Jun-18,10:00:00,20,16,1999
BRP,Hatton Abc Box  10-11am,17-Jun-18,10:00:00,20,12,1999
BRP,Hatton Abc Box  10-11am,24-Jun-18,10:00:00,20,13,1999
BRP,Jnr Gym Ind 3.30-4.00pm,1-Jun-18,15:30:00,2,1,2999
BRP,Jnr Gym Ind 3.30-4.00pm,4-Jun-18,15:30:00,2,1,2999
BRP,Jnr Gym Ind 3.30-4.00pm,11-Jun-18,15:30:00,2,1,2999
BRP,Jnr Gym Ind 3.30-4.00pm,18-Jun-18,15:30:00,2,1,2999
BRP,Jnr Gym Ind 3.30-4.00pm,19-Jun-18,15:30:00,2,1,2999
BRP,Jnr Gym Ind 3.30-4.00pm,21-Jun-18,15:30:00,2,1,2999
BRP,Jnr Gym Ind 3.30-4.00pm,27-Jun-18,15:30:00,2,1,2999
BRP,Jnr Gym Ind 3.30-4.00pm,29-Jun-18,15:30:00,2,2,2999
BRP,Jnr Gym Ind 10.30-11.00am,3-Jun-18,10:30:00,2,1,2999
BRP,Jnr Gym Ind 10.30-11.00am,10-Jun-18,10:30:00,2,2,2999
BRP,Junior Gym 4.00-5.00pm,4-Jun-18,16:00:00,10,1,2999
BRP,Junior Gym 4.00-5.00pm,5-Jun-18,16:00:00,10,1,2999
BRP,Junior Gym 4.00-5.00pm,7-Jun-18,16:00:00,10,2,2999
BRP,Junior Gym 4.00-5.00pm,11-Jun-18,16:00:00,10,1,2999
BRP,Junior Gym 4.00-5.00pm,15-Jun-18,16:00:00,10,3,2999
BRP,Junior Gym 4.00-5.00pm,18-Jun-18,16:00:00,10,1,2999
BRP,Junior Gym 4.00-5.00pm,21-Jun-18,16:00:00,10,2,2999
BRP,Junior Gym 11.00-12.00,3-Jun-18,11:00:00,10,1,2999
BRP,Junior Gym 11.00-12.00,17-Jun-18,11:00:00,10,2,2999
BRP,Legs Bums Tums 12.30-1.30,1-Jun-18,12:30:00,35,15,1999
BRP,Legs Bums Tums 12.30-1.30,8-Jun-18,12:30:00,35,18,1999
BRP,Legs Bums Tums 12.30-1.30,15-Jun-18,12:30:00,35,12,1999
BRP,Legs Bums Tums 12.30-1.30,22-Jun-18,12:30:00,35,16,1999
BRP,Legs Bums Tums 12.30-1.30,29-Jun-18,12:30:00,35,12,1999
BRP,Nice N Easy 9.30-10.30am,6-Jun-18,9:30:00,35,25,999
BRP,Nice N Easy 9.30-10.30am,13-Jun-18,9:30:00,35,17,999
BRP,Nice N Easy 9.30-10.30am,20-Jun-18,9:30:00,35,16,999
BRP,Nice N Easy 9.30-10.30am,27-Jun-18,9:30:00,35,18,999
BRP,Pilates 1.45-2.45pm,6-Jun-18,13:45:00,35,18,2999
BRP,Pilates 1.45-2.45pm,20-Jun-18,13:45:00,35,16,2999
BRP,Pilates 1.45-2.45pm,27-Jun-18,13:45:00,35,18,2999
BRP,Pilates 7.30-8.30pm,13-Jun-18,19:30:00,35,21,2999
BRP,Pilates 7.30-8.30pm,20-Jun-18,19:30:00,35,20,2999
BRP,Pilates 7.30-8.30pm,27-Jun-18,19:30:00,35,17,2999
BRP,Pilates 11.00-12.00 Noon,5-Jun-18,11:00:00,35,30,2999
BRP,Pilates 11.00-12.00 Noon,12-Jun-18,11:00:00,35,23,2999
BRP,Pilates 11.00-12.00 Noon,19-Jun-18,11:00:00,35,26,2999
BRP,Pilates 11.00-12.00 Noon,26-Jun-18,11:00:00,35,24,2999
BRP,Pilates 12.15-1.15pm,4-Jun-18,12:15:00,35,20,2999
BRP,Pilates 12.15-1.15pm,11-Jun-18,12:15:00,35,24,2999
BRP,Pilates 12.15-1.15pm,18-Jun-18,12:15:00,35,23,2999
BRP,Pilates 12.15-1.15pm,25-Jun-18,12:15:00,35,20,2999
BRP,Pure Stretch  11.00 12.00,3-Jun-18,11:00:00,35,26,999
BRP,Pure Stretch  11.00 12.00,10-Jun-18,11:00:00,35,22,999
BRP,Pure Stretch  11.00 12.00,17-Jun-18,11:00:00,35,21,999
BRP,Pure Stretch  11.00 12.00,24-Jun-18,11:00:00,35,17,999
BRP,Stretch And Tone 12-1pm,5-Jun-18,12:00:00,35,8,1499
BRP,Stretch And Tone 12-1pm,12-Jun-18,12:00:00,35,7,1499
BRP,Stretch And Tone 12-1pm,19-Jun-18,12:00:00,35,7,1499
BRP,Stretch And Tone 12-1pm,26-Jun-18,12:00:00,35,8,1499
BRP,Strokeskills 7.15-8.15pm,1-Jun-18,19:15:00,10,2,2999
BRP,Strokeskills 7.15-8.15pm,8-Jun-18,19:15:00,10,3,2999
BRP,Strokeskills 7.15-8.15pm,15-Jun-18,19:15:00,10,3,2999
BRP,Strokeskills 7.15-8.15pm,22-Jun-18,19:15:00,10,2,2999
BRP,Strokeskills 7.15-8.15pm,29-Jun-18,19:15:00,10,3,2999
BRP,Strokeskills 7pm -8pm,6-Jun-18,19:00:00,10,10,2999
BRP,Strokeskills 7pm -8pm,13-Jun-18,19:00:00,10,9,2999
BRP,Strokeskills 7pm -8pm,20-Jun-18,19:00:00,10,10,2999
BRP,Strokeskills 7pm -8pm,27-Jun-18,19:00:00,10,9,2999
BRP,Swimfit 7am-8am,5-Jun-18,7:00:00,15,5,1499
BRP,Swimfit 7am-8am,12-Jun-18,7:00:00,15,9,1499
BRP,Swimfit 7am-8am,19-Jun-18,7:00:00,15,7,1499
BRP,Swimfit 7am-8am,26-Jun-18,7:00:00,15,6,1499
BRP,Swimfit  8pm - 9pm,6-Jun-18,20:00:00,10,9,1499
BRP,Swimfit  8pm - 9pm,13-Jun-18,20:00:00,10,7,1499
BRP,Swimfit  8pm - 9pm,20-Jun-18,20:00:00,10,10,1499
BRP,Swimfit  8pm - 9pm,27-Jun-18,20:00:00,10,10,1499
BRP,Yogalates  6.30-7.30pm,13-Jun-18,18:30:00,35,27,2999
BRP,Yogalates  6.30-7.30pm,20-Jun-18,18:30:00,35,17,2999
BRP,Yogalates  6.30-7.30pm,27-Jun-18,18:30:00,35,18,2999
BRP,Yogalates 7.00-8.00pm,7-Jun-18,19:00:00,35,28,2999
BRP,Yogalates 7.00-8.00pm,14-Jun-18,19:00:00,35,33,2999
BRP,Yogalates 7.00-8.00pm,21-Jun-18,19:00:00,35,24,2999
BRP,Yogalates 7.00-8.00pm,28-Jun-18,19:00:00,35,24,2999
BRP,Yogalates 10.30am,1-Jun-18,10:30:00,35,18,2999
BRP,Yogalates 10.30am,8-Jun-18,10:30:00,35,17,2999
BRP,Yogalates 10.30am,15-Jun-18,10:30:00,35,20,2999
BRP,Yogalates 10.30am,22-Jun-18,10:30:00,35,20,2999
BRP,Yogalates 10.30am,29-Jun-18,10:30:00,35,19,2999
BRP,Yogalates 11.00-12.00,7-Jun-18,11:00:00,35,13,2999
BRP,Yogalates 11.00-12.00,14-Jun-18,11:00:00,35,11,2999
BRP,Yogalates 11.00-12.00,21-Jun-18,11:00:00,35,16,2999
BRP,Yogalates 11.00-12.00,28-Jun-18,11:00:00,35,16,2999
BRP,Zumba,5-Jun-18,17:30:00,35,28,1299
BRP,Zumba,12-Jun-18,17:30:00,35,20,1299
BRP,Zumba,19-Jun-18,17:30:00,35,20,1299
BRP,Zumba,26-Jun-18,17:30:00,35,18,1299
BRP,Zumba 12.45-1.45pm,6-Jun-18,12:45:00,35,16,1299
BRP,Zumba 12.45-1.45pm,13-Jun-18,12:45:00,35,14,1299
BRP,Zumba 12.45-1.45pm,20-Jun-18,12:45:00,35,10,1299
BRP,Zumba 12.45-1.45pm,27-Jun-18,12:45:00,35,13,1299
HXP,Aqua Fit 4pm - 5pm,10-Jun-18,16:00:00,25,15,999
HXP,Aqua Fit 4pm - 5pm,17-Jun-18,16:00:00,25,13,999
HXP,Aqua Fit 4pm - 5pm,24-Jun-18,16:00:00,25,18,999
HXP,Aqua Fit 12.15 -13.15,1-Jun-18,12:15:00,25,14,999
HXP,Aqua Fit 12.15 -13.15,7-Jun-18,12:15:00,25,14,999
HXP,Aqua Fit 12.15 -13.15,8-Jun-18,12:15:00,25,15,999
HXP,Aqua Fit 12.15 -13.15,14-Jun-18,12:15:00,25,19,999
HXP,Aqua Fit 12.15 -13.15,15-Jun-18,12:15:00,25,15,999
HXP,Aqua Fit 12.15 -13.15,21-Jun-18,12:15:00,25,17,999
HXP,Aqua Fit 12.15 -13.15,22-Jun-18,12:15:00,25,16,999
HXP,Aqua Fit 12.15 -13.15,28-Jun-18,12:15:00,25,17,999
HXP,Aqua Fit 12.15 -13.15,29-Jun-18,12:15:00,25,11,999
HXP,Aqua Fit 12.15-13.00,4-Jun-18,12:15:00,25,8,999
HXP,Aqua Fit 12.15-13.00,11-Jun-18,12:15:00,25,13,999
HXP,Aqua Fit 12.15-13.00,18-Jun-18,12:15:00,25,18,999
HXP,Aqua Fit 12.15-13.00,25-Jun-18,12:15:00,25,16,999
HXP,Aquafit 7.00-8.00pm,5-Jun-18,19:00:00,20,15,999
HXP,Aquafit 7.00-8.00pm,12-Jun-18,19:00:00,20,17,999
HXP,Aquafit 7.00-8.00pm,19-Jun-18,19:00:00,20,16,999
HXP,Aquafit 7.00-8.00pm,26-Jun-18,19:00:00,20,20,999
HXP,Body Con   2.45pm-3.45pm,3-Jun-18,14:45:00,25,3,1299
HXP,Body Con   2.45pm-3.45pm,10-Jun-18,14:45:00,25,9,1299
HXP,Body Con   2.45pm-3.45pm,17-Jun-18,14:45:00,25,7,1299
HXP,Body Con   2.45pm-3.45pm,24-Jun-18,14:45:00,25,10,1299
HXP,Body Con   11am -12noon,2-Jun-18,11:00:00,25,12,1299
HXP,Body Con   11am -12noon,9-Jun-18,11:00:00,25,11,1299
HXP,Body Con   11am -12noon,16-Jun-18,11:00:00,25,10,1299
HXP,Body Con   11am -12noon,23-Jun-18,11:00:00,25,13,1299
HXP,Body Con   11am -12noon,30-Jun-18,11:00:00,25,6,1299
HXP,Body Cond 3.50pm - 4.50pm,3-Jun-18,15:50:00,25,2,1299
HXP,Body Cond 3.50pm - 4.50pm,10-Jun-18,15:50:00,25,7,1299
