ActivitySiteID,ActivityDescription,BookingEndDateTime (Month / Day / Year),BookingStartTime,MaxBookees,Number Booked,Price (INR)
SBP,Body Cond 5.00-6.00pm,19-Jun-18,17:00:00,35,23,1299
SBP,Body Cond 5.00-6.00pm,26-Jun-18,17:00:00,35,24,1299
SBP,Body Cond 10-11am,1-Jun-18,10:00:00,35,11,1299
SBP,Body Cond 10-11am,8-Jun-18,10:00:00,35,27,1299
SBP,Body Cond 10-11am,15-Jun-18,10:00:00,35,23,1299
SBP,Body Cond 10-11am,22-Jun-18,10:00:00,35,17,1299
SBP,Body Cond 10-11am,29-Jun-18,10:00:00,35,18,1299
SBP,Body Cond 10.30-11.30am,6-Jun-18,10:30:00,35,23,1299
SBP,Body Cond 10.30-11.30am,13-Jun-18,10:30:00,35,22,1299
SBP,Body Cond 10.30-11.30am,20-Jun-18,10:30:00,35,18,1299
SBP,Body Cond 10.30-11.30am,27-Jun-18,10:30:00,35,27,1299
SBP,Body Conditioning 8-9pm,4-Jun-18,20:00:00,35,19,1299
SBP,Body Conditioning 8-9pm,11-Jun-18,20:00:00,35,13,1299
SBP,Body Conditioning 8-9pm,18-Jun-18,20:00:00,35,20,1299
SBP,Body Conditioning 8-9pm,25-Jun-18,20:00:00,35,11,1299
SBP,Circuits 7 -7.45 Am,5-Jun-18,7:00:00,20,14,2999
SBP,Circuits 7 -7.45 Am,12-Jun-18,7:00:00,20,10,2999
SBP,Circuits 7 -7.45 Am,19-Jun-18,7:00:00,20,10,2999
SBP,Circuits 7 -7.45 Am,26-Jun-18,7:00:00,20,11,2999
SBP,Ex Better Living Team,27-Jun-18,14:00:00,30,1,1499
SBP,Family Bootcamp 4-4.45pm,6-Jun-18,16:00:00,30,2,3999
SBP,Family Bootcamp 4-4.45pm,20-Jun-18,16:00:00,30,1,3999
SBP,Family Bootcamp 4-4.45pm,27-Jun-18,16:00:00,30,4,3999
SBP,Fusion   6.00-7.00pm,6-Jun-18,18:00:00,40,30,999
SBP,Fusion   6.00-7.00pm,13-Jun-18,18:00:00,40,23,999
SBP,Fusion   6.00-7.00pm,20-Jun-18,18:00:00,40,23,999
SBP,Fusion   6.00-7.00pm,27-Jun-18,18:00:00,40,20,999
SBP,H.I.I.T 9.30-10.30am,4-Jun-18,9:30:00,35,11,2499
SBP,H.I.I.T 9.30-10.30am,11-Jun-18,9:30:00,35,16,2499
SBP,H.I.I.T 9.30-10.30am,18-Jun-18,9:30:00,35,13,2499
SBP,H.I.I.T 9.30-10.30am,25-Jun-18,9:30:00,35,11,2499
SBP,H.I.I.T.  5.00-6.00pm,1-Jun-18,17:00:00,30,5,2499
SBP,H.I.I.T.  5.00-6.00pm,8-Jun-18,17:00:00,30,7,2499
SBP,H.I.I.T.  5.00-6.00pm,22-Jun-18,17:00:00,30,6,2499
SBP,H.I.I.T.  5.00-6.00pm,29-Jun-18,17:00:00,30,8,2499
SBP,Hatton A B C 6-7.00pm,5-Jun-18,18:00:00,30,17,1999
SBP,Hatton A B C 6-7.00pm,12-Jun-18,18:00:00,30,18,1999
SBP,Hatton A B C 6-7.00pm,19-Jun-18,18:00:00,30,23,1999
SBP,Hatton A B C 6-7.00pm,26-Jun-18,18:00:00,30,21,1999
SBP,Hatton A B C 7-8am,7-Jun-18,7:30:00,20,5,1999
SBP,Hatton A B C 7-8am,14-Jun-18,7:30:00,20,7,1999
SBP,Hatton A B C 7-8am,21-Jun-18,7:30:00,20,9,1999
SBP,Hatton A B C 7-8am,28-Jun-18,7:30:00,20,8,1999
SBP,Hiit Circuit 9.30 - 10.30,2-Jun-18,9:30:00,25,8,2499
SBP,Hiit Circuit 9.30 - 10.30,9-Jun-18,9:30:00,25,18,2499
SBP,Hiit Circuit 9.30 - 10.30,16-Jun-18,9:30:00,25,13,2499
SBP,Hiit Circuit 9.30 - 10.30,23-Jun-18,9:30:00,25,17,2499
SBP,Hiit Circuit 9.30 - 10.30,30-Jun-18,9:30:00,25,12,2499
SBP,Insanity 5:00-6:00pm,7-Jun-18,17:00:00,35,10,3999
SBP,Insanity 5:00-6:00pm,14-Jun-18,17:00:00,35,9,3999
SBP,Insanity 5:00-6:00pm,21-Jun-18,17:00:00,35,5,3999
SBP,Insanity 5:00-6:00pm,28-Jun-18,17:00:00,35,5,3999
SBP,Jun Induction 12.30,2-Jun-18,12:30:00,4,1,1999
SBP,Jun Induction 12.30,9-Jun-18,12:30:00,4,1,1999
SBP,Jun Induction 12.30,16-Jun-18,12:30:00,4,4,1999
SBP,Junior Gym 3.30-5.00pm,7-Jun-18,15:30:00,10,2,2999
SBP,Junior Gym 3.30-5.00pm,8-Jun-18,15:30:00,10,1,2999
SBP,Junior Gym 3.30-5.00pm,21-Jun-18,15:30:00,10,2,2999
SBP,Legs Bums Tums 10-11am,5-Jun-18,10:00:00,35,21,1999
SBP,Legs Bums Tums 10-11am,12-Jun-18,10:00:00,35,21,1999
SBP,Legs Bums Tums 10-11am,19-Jun-18,10:00:00,35,15,1999
SBP,Legs Bums Tums 10-11am,26-Jun-18,10:00:00,35,24,1999
SBP,Line Dancing 1.30-2.30pm,1-Jun-18,13:30:00,35,4,1499
SBP,Line Dancing 1.30-2.30pm,8-Jun-18,13:30:00,35,9,1499
SBP,Line Dancing 1.30-2.30pm,15-Jun-18,13:30:00,35,8,1499
SBP,Line Dancing 1.30-2.30pm,22-Jun-18,13:30:00,35,9,1499
SBP,Line Dancing 1.30-2.30pm,29-Jun-18,13:30:00,35,5,1499
SBP,M M A Cond 8.30-9.30am,2-Jun-18,8:30:00,20,10,3999
SBP,M M A Cond 8.30-9.30am,9-Jun-18,8:30:00,20,14,3999
SBP,M M A Cond 8.30-9.30am,16-Jun-18,8:30:00,20,7,3999
SBP,M M A Cond 8.30-9.30am,23-Jun-18,8:30:00,20,12,3999
SBP,M M A Cond 8.30-9.30am,30-Jun-18,8:30:00,20,6,3999
SBP,Metafit 4.30-5.00pm,7-Jun-18,16:30:00,35,10,1999
SBP,Metafit 4.30-5.00pm,14-Jun-18,16:30:00,35,5,1999
SBP,Metafit 4.30-5.00pm,21-Jun-18,16:30:00,35,4,1999
SBP,Metafit 4.30-5.00pm,28-Jun-18,16:30:00,35,5,1999
SBP,Pilates 8.00pm-9.00pm,5-Jun-18,20:00:00,35,21,2999
SBP,Pilates 8.00pm-9.00pm,12-Jun-18,20:00:00,35,28,2999
SBP,Pilates 8.00pm-9.00pm,19-Jun-18,20:00:00,35,33,2999
SBP,Pilates 8.00pm-9.00pm,26-Jun-18,20:00:00,35,26,2999
SBP,Pure Stretch 8-9pm,6-Jun-18,20:00:00,35,17,999
SBP,Pure Stretch 8-9pm,13-Jun-18,20:00:00,35,19,999
SBP,Pure Stretch 8-9pm,20-Jun-18,20:00:00,35,25,999
SBP,Pure Stretch 8-9pm,27-Jun-18,20:00:00,35,14,999
SBP,Pure Stretch 12.00-1.00pm,7-Jun-18,12:00:00,35,14,999
SBP,Pure Stretch 12.00-1.00pm,14-Jun-18,12:00:00,35,14,999
SBP,Pure Stretch 12.00-1.00pm,21-Jun-18,12:00:00,35,12,999
SBP,Pure Stretch 12.00-1.00pm,28-Jun-18,12:00:00,35,9,999
SBP,Step Zumba 6.00-7.00pm,7-Jun-18,18:00:00,30,18,1999
SBP,Step Zumba 6.00-7.00pm,14-Jun-18,18:00:00,30,10,1999
SBP,Step Zumba 6.00-7.00pm,21-Jun-18,18:00:00,30,16,1999
SBP,Step Zumba 6.00-7.00pm,28-Jun-18,18:00:00,30,6,1999
SBP,Stretch 6pm -7pm,4-Jun-18,18:00:00,35,25,999
SBP,Stretch 6pm -7pm,11-Jun-18,18:00:00,35,18,999
SBP,Stretch 6pm -7pm,18-Jun-18,18:00:00,35,22,999
SBP,Stretch 6pm -7pm,25-Jun-18,18:00:00,35,17,999
SBP,Stretch   11.30-12.30pm,6-Jun-18,11:30:00,35,12,999
SBP,Stretch   11.30-12.30pm,13-Jun-18,11:30:00,35,15,999
SBP,Stretch   11.30-12.30pm,20-Jun-18,11:30:00,35,8,999
SBP,Stretch   11.30-12.30pm,27-Jun-18,11:30:00,35,13,999
SBP,Swimfit 7am-8am,2-Jun-18,7:30:00,29,17,1499
SBP,Swimfit 7am-8am,9-Jun-18,7:30:00,29,10,1499
SBP,Swimfit 7am-8am,16-Jun-18,7:30:00,29,23,1499
SBP,Swimfit 7am-8am,23-Jun-18,7:30:00,29,17,1499
SBP,Swimfit 7am-8am,30-Jun-18,7:30:00,29,17,1499
SBP,Wm Better Living Team,6-Jun-18,13:00:00,30,1,1999
TSC,5.30-6.30pm Body Cond,5-Jun-18,17:30:00,24,14,1299
TSC,5.30-6.30pm Body Cond,12-Jun-18,17:30:00,24,13,1299
TSC,5.30-6.30pm Body Cond,19-Jun-18,17:30:00,24,7,1299
TSC,5.30-6.30pm Body Cond,26-Jun-18,17:30:00,24,2,1299
TSC,6.30-7.30pm Combat Aero,5-Jun-18,18:30:00,24,6,1499
TSC,6.30-7.30pm Combat Aero,12-Jun-18,18:30:00,24,6,1499
TSC,6.30-7.30pm Combat Aero,19-Jun-18,18:30:00,24,10,1499
TSC,6.30-7.30pm Combat Aero,26-Jun-18,18:30:00,24,5,1499
TSC,20-20-20 7.00-8.00pm,6-Jun-18,19:00:00,24,8,499
TSC,20-20-20 7.00-8.00pm,13-Jun-18,19:00:00,24,7,499
TSC,20-20-20 7.00-8.00pm,20-Jun-18,19:00:00,24,7,499
TSC,20-20-20 7.00-8.00pm,27-Jun-18,19:00:00,24,10,499
TSC,Aqua Zumba  12.00-1.00pm,1-Jun-18,12:00:00,25,14,1999
TSC,Aqua Zumba  12.00-1.00pm,8-Jun-18,12:00:00,25,14,1999
TSC,Aqua Zumba  12.00-1.00pm,15-Jun-18,12:00:00,25,1,1999
TSC,Aqua Zumba  12.00-1.00pm,22-Jun-18,12:00:00,25,1,1999
TSC,Aqua Zumba  12.00-1.00pm,29-Jun-18,12:00:00,25,19,1999
TSC,Aquafit 3.00-3.45pm,5-Jun-18,15:00:00,25,17,999
TSC,Aquafit 3.00-3.45pm,12-Jun-18,15:00:00,25,13,999
TSC,Aquafit 3.00-3.45pm,19-Jun-18,15:00:00,25,1,999
TSC,Aquafit 3.00-3.45pm,26-Jun-18,15:00:00,25,14,999
TSC,Aquafit 7.15-8.15pm,5-Jun-18,19:15:00,25,22,999
TSC,Aquafit 7.15-8.15pm,7-Jun-18,19:15:00,25,1,999
TSC,Aquafit 7.15-8.15pm,12-Jun-18,19:15:00,25,18,999
TSC,Aquafit 7.15-8.15pm,14-Jun-18,19:15:00,25,16,999
TSC,Aquafit 7.15-8.15pm,19-Jun-18,19:15:00,25,1,999
TSC,Aquafit 7.15-8.15pm,21-Jun-18,19:15:00,25,11,999
TSC,Aquafit 7.15-8.15pm,26-Jun-18,19:15:00,25,13,999
TSC,Aquafit 7.15-8.15pm,28-Jun-18,19:15:00,25,13,999
TSC,Aquafit Beginners 10-11am,7-Jun-18,10:00:00,25,19,999
TSC,Aquafit Beginners 10-11am,14-Jun-18,10:00:00,25,18,999
TSC,Aquafit Beginners 10-11am,21-Jun-18,10:00:00,25,1,999
TSC,Aquafit Beginners 10-11am,28-Jun-18,10:00:00,25,18,999
TSC,Aquatots-11.00-11.45am,1-Jun-18,11:00:00,15,5,999
TSC,Aquatots-11.00-11.45am,8-Jun-18,11:00:00,15,5,999
TSC,Aquatots-11.00-11.45am,29-Jun-18,11:00:00,15,2,999
TSC,B L T- Weight Manage Clas,5-Jun-18,13:15:00,25,1,1499
TSC,Bar Pilate 11.30-12.30pm,1-Jun-18,11:30:00,24,12,2999
TSC,Bar Pilate 11.30-12.30pm,8-Jun-18,11:30:00,24,5,2999
TSC,Bar Pilate 11.30-12.30pm,15-Jun-18,11:30:00,24,8,2999
TSC,Bar Pilate 11.30-12.30pm,22-Jun-18,11:30:00,24,8,2999
TSC,Bar Pilate 11.30-12.30pm,29-Jun-18,11:30:00,24,5,2999
TSC,Barre Pilates 8.30-9.30am,2-Jun-18,8:30:00,24,19,2999
TSC,Barre Pilates 8.30-9.30am,9-Jun-18,8:30:00,24,16,2999
TSC,Barre Pilates 8.30-9.30am,16-Jun-18,8:30:00,24,14,2999
TSC,Barre Pilates 8.30-9.30am,23-Jun-18,8:30:00,24,14,2999
TSC,Barre Pilates 8.30-9.30am,30-Jun-18,8:30:00,24,11,2999
TSC,Body Con 1.45-2.30pm,1-Jun-18,13:45:00,24,7,1299
TSC,Body Con 1.45-2.30pm,8-Jun-18,13:45:00,24,8,1299
TSC,Body Con 1.45-2.30pm,15-Jun-18,13:45:00,24,6,1299
TSC,Body Con 1.45-2.30pm,22-Jun-18,13:45:00,24,5,1299
TSC,Body Con 1.45-2.30pm,29-Jun-18,13:45:00,24,4,1299
TSC,Body Con 09.30-10.30am,4-Jun-18,9:30:00,24,9,1299
TSC,Body Con 09.30-10.30am,11-Jun-18,9:30:00,24,16,1299
TSC,Body Con 09.30-10.30am,18-Jun-18,9:30:00,24,20,1299
TSC,Body Con 09.30-10.30am,25-Jun-18,9:30:00,24,15,1299
TSC,Body Con 11.30am-12.30pm,6-Jun-18,11:30:00,24,8,1299
TSC,Body Con 11.30am-12.30pm,13-Jun-18,11:30:00,24,9,1299
TSC,Body Con 11.30am-12.30pm,20-Jun-18,11:30:00,24,10,1299
TSC,Body Con 11.30am-12.30pm,27-Jun-18,11:30:00,24,5,1299
TSC,Body Cond 9.30-10.15am,2-Jun-18,9:30:00,24,16,1299
TSC,Body Cond 9.30-10.15am,9-Jun-18,9:30:00,24,10,1299
TSC,Body Cond 9.30-10.15am,16-Jun-18,9:30:00,24,8,1299
TSC,Body Cond 9.30-10.15am,23-Jun-18,9:30:00,24,7,1299
TSC,Body Cond 9.30-10.15am,30-Jun-18,9:30:00,24,7,1299
TSC,Body Conditioning 10-11am,1-Jun-18,10:00:00,30,10,1299
TSC,Body Conditioning 10-11am,3-Jun-18,10:00:00,30,20,1299
TSC,Body Conditioning 10-11am,8-Jun-18,10:00:00,30,13,1299
TSC,Body Conditioning 10-11am,10-Jun-18,10:00:00,30,13,1299
TSC,Body Conditioning 10-11am,15-Jun-18,10:00:00,30,12,1299
TSC,Body Conditioning 10-11am,17-Jun-18,10:00:00,30,19,1299
TSC,Body Conditioning 10-11am,22-Jun-18,10:00:00,30,13,1299
TSC,Body Conditioning 10-11am,24-Jun-18,10:00:00,30,8,1299
TSC,Body Conditioning 10-11am,29-Jun-18,10:00:00,30,11,1299
TSC,Circuits 5.30-6.30pm,4-Jun-18,17:30:00,50,10,2999
TSC,Circuits 5.30-6.30pm,11-Jun-18,17:30:00,50,14,2999
TSC,Circuits 5.30-6.30pm,18-Jun-18,17:30:00,50,8,2999
TSC,Circuits 5.30-6.30pm,25-Jun-18,17:30:00,50,8,2999
TSC,Circuits 7.15-8.15pm,7-Jun-18,19:15:00,50,22,2999
TSC,Circuits 7.15-8.15pm,14-Jun-18,19:15:00,50,18,2999
TSC,Circuits 7.15-8.15pm,21-Jun-18,19:15:00,50,18,2999
TSC,Circuits 7.15-8.15pm,28-Jun-18,19:15:00,50,6,2999
TSC,Fitnes Pilate-11.00-12.00,5-Jun-18,11:00:00,24,23,2999
TSC,Fitnes Pilate-11.00-12.00,12-Jun-18,11:00:00,24,20,2999
TSC,Fitnes Pilate-11.00-12.00,19-Jun-18,11:00:00,24,20,2999
TSC,Fitnes Pilate-11.00-12.00,26-Jun-18,11:00:00,24,17,2999
TSC,Fitnes Pilates2.30-3.15pm,1-Jun-18,14:30:00,24,9,2999
TSC,Fitnes Pilates2.30-3.15pm,8-Jun-18,14:30:00,24,13,2999
TSC,Fitnes Pilates2.30-3.15pm,15-Jun-18,14:30:00,24,10,2999
TSC,Fitnes Pilates2.30-3.15pm,22-Jun-18,14:30:00,24,11,2999
TSC,Fitnes Pilates2.30-3.15pm,29-Jun-18,14:30:00,24,6,2999
TSC,Gentle Keep Fit 2 -3.00pm,5-Jun-18,14:00:00,30,9,999
TSC,Gentle Keep Fit 2 -3.00pm,6-Jun-18,14:00:00,30,8,999
TSC,Gentle Keep Fit 2 -3.00pm,12-Jun-18,14:00:00,30,9,999
TSC,Gentle Keep Fit 2 -3.00pm,13-Jun-18,14:00:00,30,10,999
TSC,Gentle Keep Fit 2 -3.00pm,19-Jun-18,14:00:00,30,8,999
TSC,Gentle Keep Fit 2 -3.00pm,20-Jun-18,14:00:00,30,10,999
TSC,Gentle Keep Fit 2 -3.00pm,26-Jun-18,14:00:00,30,5,999
TSC,Gentle Keep Fit 2 -3.00pm,27-Jun-18,14:00:00,30,6,999
TSC,Leg Bum Tum 5.30-6.30pm,4-Jun-18,17:30:00,24,11,1999
TSC,Leg Bum Tum 5.30-6.30pm,11-Jun-18,17:30:00,24,7,1999
TSC,Leg Bum Tum 5.30-6.30pm,18-Jun-18,17:30:00,24,8,1999
TSC,Leg Bum Tum 5.30-6.30pm,25-Jun-18,17:30:00,24,9,1999
TSC,Legs Bums Tum 6.00-7.00pm,6-Jun-18,18:00:00,24,9,1999
TSC,Legs Bums Tum 6.00-7.00pm,13-Jun-18,18:00:00,24,8,1999
TSC,Legs Bums Tum 6.00-7.00pm,20-Jun-18,18:00:00,24,7,1999
TSC,Legs Bums Tum 6.00-7.00pm,27-Jun-18,18:00:00,24,3,1999
TSC,Metafit 5.30-6.00pm,6-Jun-18,17:30:00,24,7,1999
TSC,Metafit 5.30-6.00pm,13-Jun-18,17:30:00,24,6,1999
TSC,Metafit 5.30-6.00pm,20-Jun-18,17:30:00,24,7,1999
TSC,Metafit 5.30-6.00pm,27-Jun-18,17:30:00,24,3,1999
TSC,Pilates 9.30-10.30am,1-Jun-18,9:30:00,24,22,2999
TSC,Pilates 9.30-10.30am,6-Jun-18,9:30:00,24,23,2999
TSC,Pilates 9.30-10.30am,8-Jun-18,9:30:00,24,23,2999
TSC,Pilates 9.30-10.30am,13-Jun-18,9:30:00,24,24,2999
TSC,Pilates 9.30-10.30am,15-Jun-18,9:30:00,24,24,2999
TSC,Pilates 9.30-10.30am,20-Jun-18,9:30:00,24,24,2999
TSC,Pilates 9.30-10.30am,22-Jun-18,9:30:00,24,24,2999
TSC,Pilates 9.30-10.30am,27-Jun-18,9:30:00,24,22,2999
TSC,Pilates 9.30-10.30am,29-Jun-18,9:30:00,24,21,2999
TSC,Step 6-7pm,7-Jun-18,18:00:00,14,11,1999
TSC,Step 6-7pm,14-Jun-18,18:00:00,14,13,1999
TSC,Step 6-7pm,21-Jun-18,18:00:00,14,15,1999
TSC,Step 6-7pm,28-Jun-18,18:00:00,14,15,1999
TSC,Step- 10.00-11.00am,5-Jun-18,10:00:00,20,7,1999
TSC,Step- 10.00-11.00am,12-Jun-18,10:00:00,20,11,1999
TSC,Step- 10.00-11.00am,19-Jun-18,10:00:00,20,12,1999
TSC,Step- 10.00-11.00am,26-Jun-18,10:00:00,20,9,1999
TSC,Stretch Ntone12.30-1.30pm,6-Jun-18,12:30:00,24,9,1499
TSC,Stretch Ntone12.30-1.30pm,13-Jun-18,12:30:00,24,7,1499
TSC,Stretch Ntone12.30-1.30pm,20-Jun-18,12:30:00,24,8,1499
TSC,Stretch Ntone12.30-1.30pm,27-Jun-18,12:30:00,24,5,1499
TSC,Strokeskill 19.15-20.15pm,7-Jun-18,19:15:00,12,4,2999
TSC,Strokeskill 19.15-20.15pm,14-Jun-18,19:15:00,12,7,2999
TSC,Strokeskill 19.15-20.15pm,21-Jun-18,19:15:00,12,5,2999
TSC,Strokeskill 19.15-20.15pm,28-Jun-18,19:15:00,12,4,2999
TSC,Swim Fit-20.15-21.15pm,7-Jun-18,20:15:00,18,10,1499
TSC,Swim Fit-20.15-21.15pm,14-Jun-18,20:15:00,18,10,1499
TSC,Swim Fit-20.15-21.15pm,21-Jun-18,20:15:00,18,11,1499
TSC,Swim Fit-20.15-21.15pm,28-Jun-18,20:15:00,18,5,1499
TSC,Yoga 1.45-2.45pm,4-Jun-18,13:45:00,24,6,1999
TSC,Yoga 1.45-2.45pm,11-Jun-18,13:45:00,24,5,1999
TSC,Yoga 1.45-2.45pm,18-Jun-18,13:45:00,24,6,1999
TSC,Yoga 1.45-2.45pm,25-Jun-18,13:45:00,24,4,1999
TSC,Yoga 10.30-11.30am,1-Jun-18,10:30:00,24,20,1999
TSC,Yoga 10.30-11.30am,6-Jun-18,10:30:00,24,21,1999
TSC,Yoga 10.30-11.30am,8-Jun-18,10:30:00,24,20,1999
TSC,Yoga 10.30-11.30am,13-Jun-18,10:30:00,24,24,1999
TSC,Yoga 10.30-11.30am,15-Jun-18,10:30:00,24,22,1999
TSC,Yoga 10.30-11.30am,20-Jun-18,10:30:00,24,21,1999
TSC,Yoga 10.30-11.30am,22-Jun-18,10:30:00,24,19,1999
TSC,Yoga 10.30-11.30am,27-Jun-18,10:30:00,24,21,1999
TSC,Yoga 10.30-11.30am,29-Jun-18,10:30:00,24,22,1999
TSC,Yoga 12.45-1.45pm,4-Jun-18,12:45:00,24,8,1999
TSC,Yoga 12.45-1.45pm,11-Jun-18,12:45:00,24,7,1999
TSC,Yoga 12.45-1.45pm,18-Jun-18,12:45:00,24,12,1999
TSC,Yoga 12.45-1.45pm,25-Jun-18,12:45:00,24,6,1999
TSC,Yogalates 7.45-8.30pm,5-Jun-18,19:30:00,24,11,2999
TSC,Yogalates 7.45-8.30pm,12-Jun-18,19:30:00,24,11,2999
TSC,Yogalates 7.45-8.30pm,19-Jun-18,19:30:00,24,10,2999
TSC,Yogalates 7.45-8.30pm,26-Jun-18,19:30:00,24,8,2999
TSC,Yogalates 10.00-11.00am,7-Jun-18,10:00:00,24,12,2999
TSC,Yogalates 10.00-11.00am,14-Jun-18,10:00:00,24,7,2999
TSC,Yogalates 10.00-11.00am,21-Jun-18,10:00:00,24,7,2999
TSC,Yogalates 10.00-11.00am,28-Jun-18,10:00:00,24,5,2999
TSC,Yogalates 10.30-11.30am,4-Jun-18,10:30:00,24,14,2999
TSC,Yogalates 10.30-11.30am,11-Jun-18,10:30:00,24,9,2999
TSC,Yogalates 10.30-11.30am,18-Jun-18,10:30:00,24,11,2999
TSC,Yogalates 10.30-11.30am,25-Jun-18,10:30:00,24,10,2999
TSC,Zumba  6.30-7.30pm,4-Jun-18,18:30:00,18,10,1299
TSC,Zumba  6.30-7.30pm,11-Jun-18,18:30:00,18,11,1299
TSC,Zumba  6.30-7.30pm,18-Jun-18,18:30:00,18,9,1299
TSC,Zumba  6.30-7.30pm,25-Jun-18,18:30:00,18,9,1299
TSC,Zumba - 6-7pm,7-Jun-18,18:00:00,50,16,1299
TSC,Zumba - 6-7pm,14-Jun-18,18:00:00,50,13,1299
TSC,Zumba - 6-7pm,21-Jun-18,18:00:00,50,12,1299
